subject;age;language;seks;solution_type;CRAT1;ACC_CRAT;CRAT_correct;subject_answer_CRAT;ACC_memory;memory_correct;subject_answer_memory;location;RT;confidence;load_condition;ACC_memory_all_correct
32983;18;Nederlands;female;1;knie;1;holte;holte;0;24;76;a;4494;68;1;0
32983;18;Nederlands;female;1;spook;1;schip;boot;1;45;45;a;6139;65;1;1
32983;18;Nederlands;female;1;rozen;1;tuin;tuin;1;39;39;a;2670;100;1;1
32983;18;Nederlands;female;1;tennis;0;bal;beer;1;42;42;a;9358;72;1;1
32983;18;Nederlands;female;1;wax;1;Kaars;kaars;1;87;87;v;4049;87;1;1
32983;18;Nederlands;female;1;kamp;1;vuur;vuur;1;18;18;a;2810;85;1;1
32983;18;Nederlands;female;1;circus;1;tent;tent;1;19;19;a;3622;100;1;1
32983;18;Nederlands;female;1;pijn;1;buik;buik;0;78;76;v;11389;98;1;0
32983;18;Nederlands;female;1;pauze;1;koffie;koffie;1;89;89;v;14949;96;1;1
32983;18;Nederlands;female;2;bureau;1;job;werk;1;16;16;a;12300;29;1;1
32983;18;Nederlands;female;1;worm;1;regen;regen;1;94;94;v;10183;95;1;1
32983;18;Nederlands;female;1;stuk;1;theater;toneel;1;57;57;v;4644;96;1;1
32983;18;Nederlands;female;2;sport;1;zak;zak;1;46;46;a;5411;87;1;1
32983;18;Nederlands;female;1;schutter;1;boog;boog;1;72;72;v;9841;75;1;1
32983;18;Nederlands;female;2;bus;1;reis;reis;1;73;73;v;3921;97;1;1
32983;18;Nederlands;female;1;programma;1;computer;cmputer;1;97;97;v;18341;85;1;1
32983;18;Nederlands;female;1;wereld;1;oorlog;oorlog;1;41;41;a;9224;81;1;1
32983;18;Nederlands;female;1;slaap;1;kamer;ker;1;13;13;a;19060;84;1;1
32983;18;Nederlands;female;1;basket;1;bal;bal;1;51;51;a;2322;96;1;1
32983;18;Nederlands;female;2;hand;0;tas;rechter;1;14;14;a;20311;3;1;1
32983;18;Nederlands;female;2;wandeling;1;bos;bos;0;91;14;v;8344;27;1;0
32983;18;Nederlands;female;2;jacht;1;geweer;geweer;1;53;53;a;5621;50;1;1
32983;18;Nederlands;female;1;kruis;1;boog;boog;1;35;35;a;3930;83;1;1
32983;18;Nederlands;female;2;rol;1;film;fim;1;56;56;v;5767;89;1;1
32983;18;Nederlands;female;2;olie;1;sla;sla;1;84;84;v;19433;86;1;1
32983;18;Nederlands;female;2;windmolen;0;park;veld;1;21;21;a;19148;9;1;1
32983;18;Nederlands;female;2;maat;1;beker;beker;1;28;28;a;17679;75;1;1
32983;18;Nederlands;female;1;politie;1;auto;auto;1;15;15;a;4927;90;1;1
32983;18;Nederlands;female;1;hoef;1;ijzer;ijzer;1;47;47;a;3149;88;1;1
32983;18;Nederlands;female;2;haar;1;lak;lak;1;32;32;a;6162;78;1;1
32983;18;Nederlands;female;2;schommel;0;stoel;bank;1;31;31;a;5252;34;1;1
32983;18;Nederlands;female;1;heer;1;land;land;1;82;82;v;21250;80;1;1
32983;18;Nederlands;female;2;wand;1;klok;klok;1;29;29;a;3284;54;1;1
32983;18;Nederlands;female;2;brood;0;doos;stuk;1;52;52;a;17547;21;1;1
32983;18;Nederlands;female;2;baan;0;loop;bowling;1;92;92;v;12550;58;1;1
32983;18;Nederlands;female;2;zoeker;1;voet;voet;1;86;86;v;3854;85;1;1
32983;18;Nederlands;female;2;dorp;1;berg;berg;1;61;61;v;8170;59;1;1
32983;18;Nederlands;female;2;dating;0;site;pagina;1;36;36;a;8789;37;1;1
32983;18;Nederlands;female;1;worm;1;lint;lint;1;64;64;v;4666;77;1;1
32983;18;Nederlands;female;2;analyse;1;droom;drm;1;65;65;v;19706;26;1;1
32983;18;Nederlands;female;2;munt;0;peper;stuk;0;74;64;v;20479;24;1;0
32983;18;Nederlands;female;2;neus;1;gat;gat;1;37;37;a;23540;77;1;1
32983;18;Nederlands;female;2;spiegel;1;beeld;beeld;1;48;48;a;8868;81;1;1
32983;18;Nederlands;female;2;kaart;1;bank;bank;1;81;81;v;10666;79;1;1
32983;18;Nederlands;female;1;vakantie;1;kamp;kmp;1;26;26;a;6380;59;1;1
32983;18;Nederlands;female;2;regen;1;broek;broek;1;17;17;a;12716;55;1;1
32983;18;Nederlands;female;2;tijd;1;steen;steen;1;62;26;v;14666;62;1;1
32983;18;Nederlands;female;2;vlok;1;sneeuw;sneeuw;1;96;96;v;5309;76;1;1
32983;18;Nederlands;female;2;motor;1;race;race;0;23;34;a;13401;78;1;0
32983;18;Nederlands;female;1;kerst;1;kind;kind;1;49;49;a;3486;97;1;1
32983;18;Nederlands;female;1;schaduw;1;oog;oog;1;69;69;v;19243;98;1;1
32983;18;Nederlands;female;1;palm;1;boom;bm;1;43;43;a;4471;80;1;1
32983;18;Nederlands;female;2;rust;1;pauze;pauze;1;27;27;a;7181;29;1;1
32983;18;Nederlands;female;1;hok;1;honden;honden;1;98;98;v;6487;92;1;1
32983;18;Nederlands;female;2;meloen;1;honing;honing;1;68;68;v;21750;36;1;1
32983;18;Nederlands;female;2;vogel;0;nest;vleugel;1;38;38;a;18797;23;1;1
33046;19;Nederlands;male;2;baan;1;loop;loop;1;92;92;v;17847;61;1;1
33046;19;Nederlands;male;1;slaap;1;kamer;kmer;0;13;;a;24635;82;1;0
33046;19;Nederlands;male;2;heer;1;land;land;1;82;82;v;6637;78;1;1
33046;19;Nederlands;male;2;spiegel;1;beeld;beeld;1;48;48;a;3565;86;1;1
33046;19;Nederlands;male;2;regen;1;broek;broek;1;17;17;a;6122;85;1;1
33046;19;Nederlands;male;2;basket;1;bal;bal;1;51;51;a;9890;83;1;1
33046;19;Nederlands;male;2;programma;1;computer;cmputer;1;97;97;v;4036;83;1;1
33046;19;Nederlands;male;2;kamp;1;vuur;vuur;1;18;18;a;3136;83;1;1
33046;19;Nederlands;male;2;worm;1;lint;lint;1;64;64;v;5580;84;1;1
33046;19;Nederlands;male;2;tennis;1;bal;bal;1;42;42;a;11580;63;1;1
33046;19;Nederlands;male;2;haar;1;lak;lak;1;32;32;a;9940;78;1;1
33046;19;Nederlands;male;2;schaduw;1;oog;oog;1;69;69;v;5053;90;1;1
33046;19;Nederlands;male;2;kerst;1;kind;kind;1;49;49;a;6938;80;1;1
33046;19;Nederlands;male;2;rol;1;film;fim;0;56;57;v;19091;27;1;0
33046;19;Nederlands;male;2;schommel;1;stoel;stoel;1;31;31;a;10636;81;1;1
33046;19;Nederlands;male;2;schutter;0;boog;hoog;1;72;72;v;17113;7;1;1
33046;19;Nederlands;male;2;weer;1;brand;brand;1;76;76;v;3719;89;1;1
33046;19;Nederlands;male;2;palm;1;boom;boo;1;43;43;a;14872;78;1;1
33046;19;Nederlands;male;2;windmolen;1;park;park;1;21;21;a;3290;88;1;1
33046;19;Nederlands;male;2;vogel;1;nest;nest;1;38;38;a;5810;87;1;1
33046;19;Nederlands;male;2;rust;1;huis;huis;1;12;12;a;5911;86;1;1
33046;19;Nederlands;male;1;pijn;1;buik;buik;1;78;78;v;19813;80;1;1
33046;19;Nederlands;male;2;vlees;1;tand;tand;1;59;59;v;2939;69;1;1
33046;19;Nederlands;male;1;rozen;1;tuin;tuin;1;39;39;a;22422;79;1;1
33046;19;Nederlands;male;2;hand;1;tas;tas;1;14;14;a;23356;12;1;1
33046;19;Nederlands;male;2;sjeik;1;olie;olie;1;83;83;v;3121;85;1;1
33046;19;Nederlands;male;2;bureau;1;job;job;1;16;16;a;11336;74;1;1
33046;19;Nederlands;male;2;neus;1;gat;gat;1;37;37;a;6682;74;1;1
33046;19;Nederlands;male;2;hoef;1;ijzer;ijzer;1;47;47;a;5051;82;1;1
33046;19;Nederlands;male;2;politie;1;auto;auto;1;15;15;a;4625;84;1;1
33046;19;Nederlands;male;2;hok;1;honden;honden;1;98;98;v;3173;85;1;1
33046;19;Nederlands;male;2;kaart;0;bank;nummer;1;81;81;v;20379;10;1;1
33046;19;Nederlands;male;2;worm;1;regen;regen;1;94;94;v;8383;77;1;1
33046;19;Nederlands;male;2;wandeling;1;bos;bos;1;91;91;v;13899;83;1;1
33046;19;Nederlands;male;2;zoeker;1;voet;voet;1;86;86;v;6401;93;1;1
33046;19;Nederlands;male;2;galerij;1;kunst;kunst;1;58;58;v;8464;86;1;1
33046;19;Nederlands;male;2;munt;1;peper;peper;1;74;74;v;6592;84;1;1
33046;19;Nederlands;male;2;bord;1;ganzen;ganzen;0;67;72;v;5888;90;1;0
33046;19;Nederlands;male;2;wand;1;klok;klok;1;29;29;a;22100;20;1;1
33046;19;Nederlands;male;2;ontsteking;1;oor;oor;1;93;93;v;8841;86;1;1
33046;19;Nederlands;male;2;maat;1;beker;beker;1;28;28;a;16105;49;1;1
33046;19;Nederlands;male;2;stuk;1;theater;toneel;1;57;57;v;8332;38;1;1
33046;19;Nederlands;male;2;rust;1;pauze;pauze;1;27;27;a;4271;76;1;1
33046;19;Nederlands;male;2;spook;1;schip;boot;1;45;45;a;5910;81;1;1
33046;19;Nederlands;male;2;sport;0;zak;wagen;0;46;;a;15037;63;1;0
33046;19;Nederlands;male;2;wax;1;Kaars;kaars;0;87;47;v;13781;73;1;0
33046;19;Nederlands;male;2;vlok;1;sneeuw;sneeuw;0;96;;v;12513;73;1;0
33118;18;Nederlands;female;2;kruis;1;boog;boog;1;35;35;a;5625;79;1;1
33118;18;Nederlands;female;1;kamp;1;vuur;vuur;1;18;18;a;3611;78;1;1
33118;18;Nederlands;female;2;palm;1;boom;bom;1;43;43;a;6651;100;1;1
33118;18;Nederlands;female;1;spiegel;1;beeld;beeld;1;48;48;a;3445;96;1;1
33118;18;Nederlands;female;2;spook;1;schip;boot;0;45;49;a;5090;64;1;0
33118;18;Nederlands;female;1;munt;1;peper;peper;1;74;74;v;5458;100;1;1
33118;18;Nederlands;female;2;jacht;1;geweer;geweer;0;53;79;a;21904;6;1;0
33118;18;Nederlands;female;1;dating;1;site;site;1;36;36;a;4154;78;1;1
33118;18;Nederlands;female;1;rust;1;pauze;pauze;1;27;27;a;5076;65;1;1
33118;18;Nederlands;female;1;zoeker;0;voet;schoen;1;86;86;v;3243;66;1;1
33118;18;Nederlands;female;2;hand;0;tas;gevricht;0;14;78;a;9748;30;1;0
33118;18;Nederlands;female;2;neus;0;gat;hanger;1;37;37;a;17561;0;1;1
33118;18;Nederlands;female;1;rol;0;film;tv;1;56;65;v;6181;67;1;1
33118;18;Nederlands;female;2;slaap;1;kamer;amer;1;13;13;a;16179;100;1;1
33118;18;Nederlands;female;1;worm;1;regen;regen;0;94;64;v;5087;81;1;0
33118;18;Nederlands;female;1;vlok;1;sneeuw;sneeuw;0;96;97;v;7708;100;1;0
33118;18;Nederlands;female;1;hoef;1;ijzer;ijzer;1;47;47;a;2483;100;1;1
33118;18;Nederlands;female;2;créme;1;ijs;ijs;1;63;63;v;17165;43;1;1
33118;18;Nederlands;female;2;maat;1;beker;beker;1;28;28;a;11654;85;1;1
33118;18;Nederlands;female;2;knie;1;holte;hoek;1;24;24;a;10798;13;1;1
33118;18;Nederlands;female;2;vogel;0;nest;zwerm;1;38;38;a;8090;26;1;1
33118;18;Nederlands;female;2;kaart;1;bank;bank;1;81;81;v;22302;80;1;1
33118;18;Nederlands;female;2;wandeling;1;bos;bos;1;91;91;v;9080;42;1;1
33118;18;Nederlands;female;1;schaduw;1;oog;oog;1;69;69;v;7322;7;1;1
33118;18;Nederlands;female;1;weer;1;brand;brand;1;76;76;v;2621;81;1;1
33118;18;Nederlands;female;1;tennis;1;bal;bal;1;42;42;a;10967;79;1;1
33118;18;Nederlands;female;1;worm;1;lint;lint;1;64;64;v;13428;100;1;1
33118;18;Nederlands;female;1;basket;1;bal;bal;1;51;51;a;8536;100;1;1
33118;18;Nederlands;female;1;muis;1;veld;veld;1;54;54;v;8064;100;1;1
33118;18;Nederlands;female;2;hok;1;honden;honden;1;98;98;v;8259;100;1;1
33118;18;Nederlands;female;1;regen;1;broek;broek;1;17;71;a;5140;100;1;1
33118;18;Nederlands;female;1;politie;1;auto;auto;1;15;15;a;4269;100;1;1
33118;18;Nederlands;female;1;wereld;1;oorlog;oorlog;1;41;14;a;2563;100;1;1
33118;18;Nederlands;female;1;tijd;0;steen;graan;1;62;62;v;7151;22;1;1
33160;18;Nederlands;female;2;wandeling;1;bos;bos;0;91;92;v;15981;64;1;0
33160;18;Nederlands;female;1;ontsteking;1;oor;oor;0;93;34;v;15873;92;1;0
33160;18;Nederlands;female;2;kamp;1;vuur;vuur;1;18;18;a;4734;95;1;1
33160;18;Nederlands;female;2;sjeik;0;olie;hoofd;1;83;83;v;9609;40;1;1
33160;18;Nederlands;female;1;worm;1;lint;lint;0;64;83;v;4204;86;1;0
33160;18;Nederlands;female;2;wereld;1;oorlog;oorlog;1;41;41;a;8620;93;1;1
33160;18;Nederlands;female;2;kruis;0;boog;mars;1;35;35;a;20595;13;1;1
33160;18;Nederlands;female;2;regen;1;broek;broek;1;17;17;a;11632;96;1;1
33160;18;Nederlands;female;2;echt;1;scheiding;scheiding;1;25;25;a;19591;66;1;1
33160;18;Nederlands;female;2;dorp;0;berg;land;1;61;61;v;21942;0;1;1
33160;18;Nederlands;female;2;rol;0;film;hoofd;1;56;56;v;8032;30;1;1
33160;18;Nederlands;female;2;sport;1;zak;zak;1;46;46;a;3897;100;1;1
33160;18;Nederlands;female;2;motor;0;race;cross;1;23;23;a;13629;6;1;1
33160;18;Nederlands;female;2;bureau;1;job;job;1;16;16;a;14291;89;1;1
33160;18;Nederlands;female;2;weer;1;brand;brand;1;76;76;v;13824;96;1;1
33160;18;Nederlands;female;1;dating;1;site;site;1;36;63;a;3795;90;1;1
33160;18;Nederlands;female;2;schutter;1;boog;boog;1;72;72;v;15695;43;1;1
33160;18;Nederlands;female;2;analyse;1;droom;droom;0;65;85;v;18688;17;1;0
33160;18;Nederlands;female;1;brood;1;doos;doos;1;52;52;a;7038;99;1;1
33160;18;Nederlands;female;2;spook;1;schip;boot;1;45;45;a;14326;35;1;1
33160;18;Nederlands;female;2;worm;1;regen;regen;0;94;86;v;3366;83;1;0
33160;18;Nederlands;female;2;maat;1;beker;beker;1;28;28;a;16196;84;1;1
33160;18;Nederlands;female;2;spiegel;0;beeld;wand;1;48;48;a;17310;20;1;1
33160;18;Nederlands;female;1;windmolen;1;park;park;1;21;21;a;10881;97;1;1
33160;18;Nederlands;female;2;rozen;1;tuin;tuin;1;39;39;a;1952;94;1;1
33160;18;Nederlands;female;1;vlok;1;sneeuw;sneeuw;1;96;96;v;5547;92;1;1
33160;18;Nederlands;female;2;rust;1;huis;huis;1;12;12;a;3745;100;1;1
33160;18;Nederlands;female;2;vogel;1;nest;nest;1;38;38;a;6420;100;1;1
33160;18;Nederlands;female;2;créme;1;ijs;ijs;1;63;63;v;9698;29;1;1
33160;18;Nederlands;female;2;wax;1;Kaars;kaars;1;87;87;v;5936;93;1;1
33160;18;Nederlands;female;2;basket;1;bal;bal;0;51;52;a;8167;91;1;0
33160;18;Nederlands;female;2;olie;1;sla;sla;0;84;;v;14991;67;1;0
33160;18;Nederlands;female;2;politie;1;auto;auto;1;15;15;a;10056;87;1;1
33160;18;Nederlands;female;2;hoed;1;vinger;vinger;1;79;79;v;7135;93;1;1
33160;18;Nederlands;female;1;palm;1;boom;bom;0;43;15;a;11121;88;1;0
33160;18;Nederlands;female;2;knie;0;holte;ontsteking;1;24;24;a;18512;11;1;1
33160;18;Nederlands;female;1;stuk;1;theater;toneel;1;57;57;v;18572;76;1;1
33160;18;Nederlands;female;2;zoeker;1;voet;voet;1;86;86;v;15806;16;1;1
33160;18;Nederlands;female;2;paal;0;telefoon;dans;1;71;71;v;24028;2;1;1
33160;18;Nederlands;female;2;baan;0;loop;schqaats;0;92;82;v;18648;24;1;0
33160;18;Nederlands;female;2;tennis;1;bal;bal;0;42;62;a;9581;56;1;0
33160;18;Nederlands;female;1;circus;1;tent;tent;1;19;91;a;2769;93;1;1
33160;18;Nederlands;female;2;haar;0;lak;gel;1;32;23;a;13503;37;1;1
33160;18;Nederlands;female;2;rust;1;pauze;pauze;1;27;27;a;6471;32;1;1
33160;18;Nederlands;female;2;pauze;1;koffie;koffie;1;89;89;v;3864;100;1;1
33160;18;Nederlands;female;2;kerst;1;kind;kind;1;49;49;a;5161;71;1;1
33160;18;Nederlands;female;2;hok;1;honden;honden;1;98;98;v;6486;80;1;1
33160;18;Nederlands;female;1;hoef;1;ijzer;ijzer;1;47;47;a;4771;87;1;1
33166;18;Nederlands;female;1;stuk;1;theater;toneel;1;57;57;v;15368;28;1;1
33166;18;Nederlands;female;1;hok;1;honden;honden;1;98;98;v;3766;65;1;1
33166;18;Nederlands;female;2;hand;1;tas;tas;1;14;14;a;10380;71;1;1
33166;18;Nederlands;female;1;spiegel;1;beeld;beeld;1;48;48;a;3382;71;1;1
33166;18;Nederlands;female;2;tennis;1;bal;bal;1;42;42;a;14821;59;1;1
33166;18;Nederlands;female;1;politie;0;auto;wagen;1;15;15;a;5060;58;1;1
33166;18;Nederlands;female;2;rust;1;huis;huis;1;12;12;a;24649;54;1;1
33166;18;Nederlands;female;1;rozen;1;tuin;tuin;0;39;9;a;8158;68;1;0
33166;18;Nederlands;female;2;zoeker;0;voet;schoen;1;86;86;v;19838;8;1;1
33166;18;Nederlands;female;1;vlees;1;tand;tand;1;59;59;v;3699;82;1;1
33166;18;Nederlands;female;1;weer;1;brand;brand;1;76;76;v;7319;80;1;1
33166;18;Nederlands;female;2;programma;1;computer;cmputer;1;97;97;v;13261;14;1;1
33166;18;Nederlands;female;1;wandeling;1;bos;bos;1;91;91;v;15955;63;1;1
33166;18;Nederlands;female;2;slaap;1;kamer;mer;1;13;31;a;17317;59;1;1
33166;18;Nederlands;female;1;meloen;1;honing;honing;1;68;68;v;13440;56;1;1
33166;18;Nederlands;female;1;circus;1;tent;tent;1;19;19;a;21693;62;1;1
33166;18;Nederlands;female;1;dood;1;ziek;ziek;0;34;;a;4512;63;1;0
33166;18;Nederlands;female;1;haar;1;lak;lak;1;32;32;a;10265;26;1;1
33166;18;Nederlands;female;1;basket;1;bal;bal;1;51;51;a;3933;92;1;1
33166;18;Nederlands;female;1;munt;1;peper;peper;1;74;74;v;4622;86;1;1
33166;18;Nederlands;female;1;hoef;1;ijzer;ijzer;1;47;47;a;5565;89;1;1
33166;18;Nederlands;female;1;vogel;1;nest;nest;1;38;38;a;7411;67;1;1
33166;18;Nederlands;female;1;galerij;1;kunst;kunst;1;58;58;v;3729;95;1;1
33166;18;Nederlands;female;1;spook;1;schip;boot;1;45;45;a;10451;7;1;1
33166;18;Nederlands;female;2;schutter;1;boog;boog;0;72;;v;23719;54;1;0
33166;18;Nederlands;female;2;brood;1;doos;doos;1;52;52;a;9223;15;1;1
33166;18;Nederlands;female;2;motor;1;race;race;1;23;23;a;8583;18;1;1
33166;18;Nederlands;female;2;windmolen;1;park;park;1;21;21;a;13794;0;1;1
33166;18;Nederlands;female;1;worm;1;lint;lint;1;64;64;v;3786;87;1;1
33166;18;Nederlands;female;1;dating;1;site;site;1;36;36;a;6755;39;1;1
33166;18;Nederlands;female;1;kaart;1;bank;bank;0;81;;v;5515;51;1;0
33166;18;Nederlands;female;1;kruis;1;boog;boog;0;35;;a;7911;38;1;0
33166;18;Nederlands;female;1;palm;1;boom;bom;0;43;45;a;3655;78;1;0
33166;18;Nederlands;female;1;hoed;1;vinger;vinger;0;79;;v;8776;59;1;0
33166;18;Nederlands;female;1;regen;1;broek;broek;0;17;16;a;5498;15;1;0
33166;18;Nederlands;female;1;heer;1;land;land;1;82;82;v;12526;66;1;1
33166;18;Nederlands;female;1;kerst;1;kind;kind;1;49;49;a;3503;73;1;1
33196;18;Nederlands;female;2;kerst;1;kind;kind;0;49;92;a;11537;50;1;0
33196;18;Nederlands;female;1;rust;1;huis;huis;1;12;12;a;5216;66;1;1
33196;18;Nederlands;female;2;windmolen;1;park;park;1;21;21;a;11119;50;1;1
33196;18;Nederlands;female;2;rust;0;pauze;huis;1;27;27;a;14259;37;1;1
33196;18;Nederlands;female;1;sport;1;zak;zak;1;46;46;a;6122;70;1;1
33196;18;Nederlands;female;2;pauze;1;koffie;koffie;1;89;89;v;15287;64;1;1
33196;18;Nederlands;female;2;programma;1;computer;computer;1;97;97;v;6109;38;1;1
33196;18;Nederlands;female;2;knie;1;holte;holte;1;24;24;a;11742;15;1;1
33196;18;Nederlands;female;1;vlok;1;sneeuw;sneeuw;1;96;69;v;12793;65;1;1
33196;18;Nederlands;female;1;hand;1;tas;tas;1;14;14;a;6504;79;1;1
33196;18;Nederlands;female;1;motor;1;race;race;1;23;23;a;4766;67;1;1
33196;18;Nederlands;female;1;politie;1;auto;auto;1;15;51;a;7542;47;1;1
33196;18;Nederlands;female;1;hok;1;honden;honden;1;98;89;v;7313;56;1;1
33196;18;Nederlands;female;1;vogel;1;nest;nest;1;38;38;a;5951;46;1;1
33196;18;Nederlands;female;1;jacht;1;geweer;geweer;1;53;53;a;21472;39;1;1
33196;18;Nederlands;female;2;palm;1;boom;boo;0;43;63;a;11910;34;1;0
33196;18;Nederlands;female;2;regen;1;broek;broek;0;17;73;a;5468;43;1;0
33196;18;Nederlands;female;1;wereld;1;oorlog;oorlog;1;41;41;a;7882;68;1;1
33196;18;Nederlands;female;1;vlees;1;tand;tand;1;59;59;v;20137;59;1;1
33196;18;Nederlands;female;1;spiegel;1;beeld;beeld;1;48;84;a;8096;76;1;1
33196;18;Nederlands;female;1;bus;1;reis;reis;1;73;73;v;3792;68;1;1
33196;18;Nederlands;female;1;sjeik;1;olie;olie;1;83;38;v;4591;74;1;1
33196;18;Nederlands;female;1;stuk;1;theater;theater;1;57;57;v;4637;77;1;1
33196;18;Nederlands;female;1;heer;1;land;land;1;82;28;v;18421;73;1;1
33196;18;Nederlands;female;2;kamp;1;vuur;vuur;1;18;18;a;15305;64;1;1
33196;18;Nederlands;female;1;galerij;1;kunst;kunst;1;58;58;v;4183;69;1;1
33196;18;Nederlands;female;2;hoef;1;ijzer;ijzer;1;47;47;a;4590;74;1;1
33196;18;Nederlands;female;1;rozen;1;tuin;tuin;0;39;67;a;8127;71;1;0
33196;18;Nederlands;female;1;neus;1;gat;gat;1;37;37;a;5835;70;1;1
33196;18;Nederlands;female;2;circus;1;tent;tent;1;19;19;a;5712;65;1;1
33196;18;Nederlands;female;2;basket;1;bal;bal;1;51;15;a;4850;74;1;1
33196;18;Nederlands;female;2;rol;1;film;fil;1;56;56;v;5862;74;1;1
33196;18;Nederlands;female;2;zoeker;0;voet;schoen;1;86;86;v;20481;20;1;1
33196;18;Nederlands;female;2;kaart;0;bank;mmer;0;81;;v;7555;23;1;0
33223;18;Nederlands;female;2;politie;1;auto;auto;0;15;17;a;8981;71;1;0
33223;18;Nederlands;female;2;schommel;1;stoel;stoel;1;31;31;a;3790;81;1;1
33223;18;Nederlands;female;2;worm;1;regen;regen;1;94;94;v;4766;86;1;1
33223;18;Nederlands;female;2;hok;1;honden;honden;1;98;98;v;4464;83;1;1
33223;18;Nederlands;female;2;programma;0;computer;avond;1;97;97;v;20539;28;1;1
33223;18;Nederlands;female;1;echt;1;scheiding;scheiding;1;25;25;a;4697;88;1;1
33223;18;Nederlands;female;2;dorp;1;berg;berg;1;61;61;v;9816;27;1;1
33223;18;Nederlands;female;2;dood;0;ziek;slag;1;34;34;a;18012;12;1;1
33223;18;Nederlands;female;2;motor;1;race;race;1;23;23;a;12312;33;1;1
33223;18;Nederlands;female;1;dating;1;site;site;0;36;61;a;19286;22;1;0
33223;18;Nederlands;female;1;zoeker;0;voet;schoen;1;86;86;v;7528;61;1;1
33223;18;Nederlands;female;1;vogel;1;nest;nest;1;38;38;a;7431;73;1;1
33223;18;Nederlands;female;1;wandeling;1;bos;bos;1;91;91;v;21155;81;1;1
33223;18;Nederlands;female;1;tijd;1;steen;steen;1;62;62;v;6424;82;1;1
33223;18;Nederlands;female;1;olie;1;sla;sla;0;84;69;v;8568;81;1;0
33223;18;Nederlands;female;1;rozen;1;tuin;tuin;1;39;39;a;5509;100;1;1
33223;18;Nederlands;female;1;kruis;1;boog;boog;1;35;35;a;6403;100;1;1
33223;18;Nederlands;female;1;ontsteking;1;oor;oor;1;93;39;v;23833;99;1;1
33223;18;Nederlands;female;1;sjeik;1;olie;olie;0;83;;v;3393;100;1;0
33223;18;Nederlands;female;1;maat;0;beker;schoen;1;28;28;a;4049;27;1;1
33223;18;Nederlands;female;1;bus;1;reis;reis;1;73;73;v;6865;84;1;1
33223;18;Nederlands;female;1;weer;1;brand;brand;1;76;76;v;9060;100;1;1
33223;18;Nederlands;female;1;munt;1;peper;peper;1;74;74;v;7949;100;1;1
33223;18;Nederlands;female;2;rol;0;film;hoofd;1;56;56;v;9027;26;1;1
33223;18;Nederlands;female;2;bureau;0;job;kantoor;1;16;16;a;12987;0;1;1
33223;18;Nederlands;female;1;brood;1;doos;doos;1;52;52;a;11236;66;1;1
33223;18;Nederlands;female;2;schutter;0;boog;scherp;1;72;72;v;18881;0;1;1
33223;18;Nederlands;female;1;wax;1;Kaars;kaars;1;87;87;v;6473;100;1;1
33223;18;Nederlands;female;1;regen;1;broek;broek;1;17;17;a;2642;100;1;1
33223;18;Nederlands;female;2;kaart;0;bank;mmer;1;81;81;v;5310;83;1;1
33223;18;Nederlands;female;1;baan;0;loop;sport;1;92;92;v;16420;73;1;1
33223;18;Nederlands;female;2;tennis;1;bal;bal;0;42;76;a;15010;77;1;0
33223;18;Nederlands;female;1;sport;1;zak;zak;1;46;46;a;5762;100;1;1
33223;18;Nederlands;female;1;vlok;1;sneeuw;sneeuw;1;96;96;v;3406;92;1;1
33223;18;Nederlands;female;1;slaap;1;kamer;kmer;1;13;13;a;9140;26;1;1
33223;18;Nederlands;female;1;hoef;1;ijzer;ijzer;0;47;42;a;2007;100;1;0
33223;18;Nederlands;female;2;wand;1;klok;klok;1;29;29;a;15498;11;1;1
33223;18;Nederlands;female;1;hoed;1;vinger;vinger;1;79;79;v;15343;100;1;1
33223;18;Nederlands;female;1;windmolen;1;park;park;1;21;21;a;6325;88;1;1
33223;18;Nederlands;female;1;wereld;1;oorlog;oorlog;1;41;41;a;4858;100;1;1
33223;18;Nederlands;female;1;basket;1;bal;bal;1;51;51;a;8051;81;1;1
33223;18;Nederlands;female;1;palm;1;boom;bom;1;43;43;a;8431;100;1;1
33223;18;Nederlands;female;1;haar;1;lak;lak;1;32;32;a;6826;88;1;1
33223;18;Nederlands;female;1;kamp;1;vuur;vuur;0;18;32;a;4061;100;1;0
33223;18;Nederlands;female;2;jacht;1;geweer;geweer;1;53;53;a;7076;78;1;1
33223;18;Nederlands;female;2;rust;0;huis;nacht;1;12;12;a;10689;13;1;1
33223;18;Nederlands;female;1;kerst;1;kind;kind;1;49;49;a;10309;100;1;1
33223;18;Nederlands;female;2;spook;1;schip;schip;1;45;45;a;11565;0;1;1
33253;18;Nederlands;female;1;schutter;0;boog;oorlog;1;72;72;v;6081;55;1;1
33253;18;Nederlands;female;1;kerst;1;kind;kind;1;49;49;a;2762;100;1;1
33253;18;Nederlands;female;2;stuk;0;theater;spel;1;57;57;v;23304;0;1;1
33253;18;Nederlands;female;1;basket;1;bal;bal;1;51;51;a;2916;100;1;1
33253;18;Nederlands;female;1;rust;1;pauze;pauze;0;27;25;a;7853;75;1;0
33253;18;Nederlands;female;1;sport;1;zak;zak;0;46;42;a;3967;100;1;0
33253;18;Nederlands;female;1;neus;1;gat;gat;1;37;37;a;2762;100;1;1
33253;18;Nederlands;female;1;créme;1;ijs;ijs;1;63;63;v;6658;100;1;1
33253;18;Nederlands;female;1;baan;1;loop;loop;1;92;92;v;18294;84;1;1
33253;18;Nederlands;female;1;motor;0;race;kar;1;23;23;a;13700;56;1;1
